symbol	C2_72h_ctrl	C2_72h_bilirubin	UJ_24h_ctrl	UJ_24h_bilirubin	UJ_72h_ctrl	UJ_72h_bilirubin	C2_24h_ctrl	C2_24h_bilirubin
LSM4	10.1536082917109	10.0205427013632	10.233955305706	10.3237494305401	9.85253437869792	10.2325498793227	10.3243096306193	9.97043783073872
LRRC25	6.22790210492843	6.35595277019474	6.68840182048922	6.24518119344612	6.43368190955491	6.71549927410791	6.02617765084335	6.48291272568471
ISYNA1	9.13157942961569	9.02243628537401	8.92426317869296	9.55627836181776	9.25109537485439	9.36552241843752	9.18979828226575	9.14578002976965
ELL	7.69989260188839	7.72431636589829	7.29574042032049	7.34124152552679	7.56679439052151	7.68877149652696	7.71345853353681	7.59302234319561
FKBP8	9.51788238207103	9.4330086588975	9.75069980073908	9.55426598762399	9.78646092720416	9.5385741664755	9.42362801387175	9.51422420992285
CRLF1	5.93526812357464	6.05504601771963	6.51121803935423	5.97567335337476	6.60078324396213	6.22523407805326	6.12559750440692	5.84575816971446
COMP	7.87617938468545	7.69416141373181	7.95585905367548	7.6608458284817	7.68227062059303	8.01747447810628	7.63494995656301	7.84510962590571
CERS1	7.80487764874796	7.85020620380672	7.27654097755008	7.46661658394767	7.40652221370477	7.88642692627281	7.70665286252791	7.94874404491163
SUGP2	8.55086938123045	8.75234328644478	7.93186822993313	8.2156789910461	8.224460839871	8.15695297355591	8.7365234210994	8.57931073814293
TMEM161A	8.07809561152799	8.21313484186941	8.70007560330286	8.50967503450777	8.43616935813208	8.59619141619144	8.04200755591591	8.29988729055124
BORCS8	7.83505108141473	8.11524145137196	8.2770572433565	8.06621747403107	8.11144601413383	8.13835343693253	8.07832214504646	7.89039300156145
NR2C2AP	6.4780260613792	6.42202267572402	7.42227829863963	7.12207287840441	6.959381756379	7.00196107333299	6.45851747912632	6.52787678652579
SUGP1	8.18532281429264	8.32167498945464	8.31854586826421	8.08679361804125	8.27801813017055	8.03474403794677	8.35347313467524	8.1118052604754
TSSK6	5.87644736361363	6.45520722287494	6.27472490098715	6.48408996202907	6.38949764859244	6.33882415897547	6.35991718747232	6.02013724828307
PBX4	8.18611601610349	8.00679124104939	8.23374769040033	7.97549801088142	8.19218536412163	8.14830623258778	7.98354488209548	8.11541417244585
LPAR2	9.23354480718888	9.29804936029037	9.0317011407395	9.25229781552616	9.38987760280056	9.07134199725419	9.25663644946144	9.2697404251761
GMIP	7.89871444531102	7.81124774830233	8.40487401969011	7.89360066108066	8.05109701617198	7.70606623440708	7.68260661114095	7.97265529843911
ATP13A1	8.37184742738197	8.22585640692803	8.29155004609473	8.07551552956022	8.11379376218631	7.97187983344957	8.22739051373419	8.26393038310563
ZNF14	5.62107890036016	6.69888897349	5.59759835907508	6.36824703722039	5.84218141711882	6.17461450637086	6.32518692368693	6.1407950766445
ZNF506	8.69247033218584	8.81647959401256	8.56601716298294	8.68338454750379	8.76006585433228	8.96175992529091	8.85662323640649	8.60694773597559
ZNF682	8.23664198930285	7.98459126704234	8.08990316232699	8.21937453644973	7.71098628024557	7.76932659494059	8.18810067277168	8.09737212856462
ZNF100	10.3966230136435	10.5649951630292	9.85314850589171	10.1378926471466	10.1108720753953	9.92386731166941	10.4803732051644	10.3706750812108
ZNF43	10.4631603584975	10.4917546842327	9.80571770863177	10.2891077384277	10.2100422389386	10.1941054941546	10.518501023309	10.3726555673734
ZNF208	9.6905349329492	9.88123825806126	9.13242284216094	9.37142977956966	9.49989570715634	9.51449834651955	9.74901468241965	9.72243798090517
ZNF676	6.41997737964037	6.30853780576941	6.19962079013498	6.36976977351716	6.61822427618308	6.56096670266148	6.34755809488438	6.28104354385124
ZNF99	4.17009893377503	4.35705512505	3.62492395101643	4.22001964319538	3.90829788906365	3.86698756208831	4.13133211780526	4.40275486153395
ZNF724P	8.75253330947161	9.17297208129314	8.25289538230613	8.39740893336377	8.50330973550692	8.20279759545554	9.07153181739382	8.72511714836053
ZNF681	9.01421268339856	9.09766099271485	8.38049678553448	8.98582910693324	8.96257855509078	8.81755144114023	9.09091856638539	8.95473711178738
UQCRFS1	8.96933846784079	8.88186327589214	9.14007637150192	9.05678308692717	9.04711569945738	9.1708184417417	9.10209329390829	9.08311730909116
C19orf12	8.63070721001777	8.59859481442431	8.51678694195664	8.48178827275995	8.36127613014144	8.66620082962591	8.62740975866581	8.6162711628186
TSHZ3	6.55324523209654	6.75483171706258	6.6448749952458	6.63373734618914	6.83879475431842	6.459223143952	6.75014865738236	6.53253808815743
ANKRD27	7.60752352341852	8.02292111106425	7.03910492725384	7.22429813820376	6.94841612304975	6.72568754548195	8.01795475895063	7.61684319616292
SLC7A9	5.70289349586999	5.65471771531522	5.62841881353442	5.50287101972557	5.78136878227036	5.98425523277685	5.55196565261667	5.80585406099375
CEP89	9.19644949621632	9.32290985264691	8.52663034393282	8.52951763097492	8.70254738288181	8.41561156513062	9.25984006800853	9.22186139473063
RHPN2	7.91116606852879	7.51908723578221	8.01712733450025	7.68689848971519	7.92385318496231	8.15567050382848	7.59894499932938	7.81775331389156
SLC7A10	8.07982178395167	7.52805244282566	8.11300148134694	7.85766486223554	8.13096655010164	8.04353008265541	7.4936922729716	8.01307400242037
CEBPA	6.61199582071566	6.44208543232366	7.01854481439029	6.45833450573776	6.63855965607608	6.75092789020602	6.2916306277138	6.75527967686079
PEPD	8.54997096779054	8.50944160990915	8.14955039494347	8.39067803975279	8.13908163418172	8.42405535303089	8.69238760625516	8.44250534488761
SCGB2B2	6.06821436000872	6.20113515608292	6.36084646285619	6.06059927832309	5.96623673829885	6.32411159876537	6.14079545129473	6.16423880083835
ZNF599	7.57695703036003	7.57187730555914	7.48951773391573	7.41862159912467	7.51666964262297	7.36326920154927	7.48591439953716	7.65238449787903
ZNF792	8.09847200299041	7.83122428130473	7.94615548147606	7.92085304391404	7.79615118724276	8.05509450222861	7.96876585061989	7.98515993982413
HPN-AS1	8.55971263171909	8.37491742047685	8.68899632330577	8.10990399444246	8.5028558309049	8.52656146388574	8.29172763077555	8.52748038028196
LGI4	6.80293481964252	6.36532649118431	6.90263227454483	6.78983184670107	6.24018475225323	6.80069457739103	6.33082379754731	6.78587696718909
FAM187B	5.71536801024825	5.47875499687104	6.15795000322686	5.58423144437932	5.84721082178459	5.97280296105609	5.33281773837321	5.81062507698024
KRTDAP	5.65941279926658	5.93617342889895	6.92664218671935	5.91313718660482	6.12832066814378	6.34071895727313	5.48142535822195	6.09472913501228
DMKN	5.4812264076392	6.01114196558125	5.45876163518262	5.75833422788159	5.10889208677381	6.00165563455934	5.89666332859719	5.73038555430884
SBSN	6.27723883906763	6.07534138329771	6.46412785996026	6.4806170858597	6.27992152696054	6.47400706502172	6.1821658413662	6.12042089277407
TMEM147-AS1	6.73653944514121	6.4358496497755	6.61302453072376	6.63167697963889	6.85746634417137	7.18871274974518	6.63041396236563	6.53048419412482
ATP4A	8.26980068845995	8.08406443919718	8.55238405050611	8.33221257014699	8.7591521789507	8.54205346655603	8.13312389816589	8.22614401608312
UPK1A-AS1	6.81192466396698	6.3801524636057	7.08494987637935	6.75036131736918	6.76533141366388	6.95796572594128	6.24125754525584	6.85154615907558
HSPB6	7.20437192623777	7.15873415657613	7.51366282488847	7.17464569267234	7.32838573997423	7.35518829611735	7.05062197994348	7.20657850930048
PRODH2	6.22280911466395	5.7501040818606	6.73356357865231	5.9144929146409	6.2245633170117	6.05296740417048	5.84162580179516	6.0486216851924
NPHS1	5.59353992251622	5.64587796966972	5.67281902629648	5.9202785811475	5.54956336752494	5.86738695233678	5.53088140069941	5.60473822011835
NFKBID	7.36454763893235	7.08405772233392	7.34236718857785	7.257380565422	7.2991942039598	7.32858848541914	7.26242664359856	7.14352817158882
TYROBP	8.3199201916261	7.8535152904417	8.4528677331775	8.14414494246219	8.31293188144933	8.43732455854733	7.95056808171487	8.08324365811909
CLIP3	8.41037410962534	8.36740144872215	8.42446603782311	8.49010028599809	8.65657293615268	8.35725653288978	8.31375110084073	8.49809709579024
THAP8	7.48492786785457	7.26374981879741	7.50861085270901	7.13997015668928	7.29574878499486	7.51988787055081	7.24222515598591	7.51547122966798
POLR2I	8.5091236926164	8.60431888544647	8.78164850365369	8.6284752997376	8.50575581550769	8.71330099818752	8.70231018978239	8.67144763143355
COX7A1	7.63730898082868	7.45507526356794	7.7529548704889	7.67715306106955	7.74774410874261	7.98353868150417	7.5803638647344	7.44013943537954
ZNF565	6.80868278274515	7.1329284617593	7.18157471701984	7.00168260895461	7.24068701001716	6.90341375473069	7.00436560723283	6.95210290466724
ZFP14	7.39216376581214	7.56775768957238	6.0970638826833	6.92501653267972	6.93418227042275	6.7196833074544	7.60265842996519	7.34451774441798
ZFP82	8.02744012823354	8.40911607538274	7.69215899257251	8.00754175865973	7.93396021184305	8.14156228226716	8.24656254873563	8.22909213321902
ZNF566	6.84042576402827	6.86981304927205	5.97785010317564	6.64734685267852	6.62556713685058	6.57294652828631	6.87202572284949	6.87646918456142
ZNF260	8.60559471602357	8.87015412258673	7.81453539543226	8.60768906277257	8.48241653478107	8.31127615324263	8.89370949278322	8.51078430712747
ZNF529	7.41679463540554	7.81256105531948	6.80800441536369	7.35227710333359	7.20517974201223	7.39238394867425	7.68347885235792	7.53205827034275
ZNF461	9.0215717556965	9.18485775547141	8.71545332632069	8.96378493916395	9.01492044001958	9.07821451279847	9.01731955789447	9.18227678808965
ZNF850	9.29574724852335	9.23411443641163	8.11695493447258	8.54643084316131	8.57616524780672	8.03129032681358	9.31801604119871	9.15481304971384
ZNF790	8.7146790724266	8.83472823915225	8.08282717615944	8.45025420384558	8.25623723509483	7.96951030923886	8.81057665842272	8.73354309922008
ZNF829	6.4298354988698	6.90838337088957	5.07294904100385	5.22220753174492	5.11558497466883	5.06458552697754	6.75596444595104	6.63263590495156
HKR1	7.8171526462942	8.1434865649717	7.13666517170798	7.59162249691511	7.64117574060734	7.18892741101639	8.13839426660584	7.79830205638566
ZNF569	6.74870784748129	6.61132883345771	6.45069529855948	6.75663231244762	6.38957047873289	6.94813946849552	6.84104667905821	6.52903562843773
ZNF571	7.98257555232857	8.37525626068835	7.64544900383115	8.09064359273483	7.90456523441673	7.8816276468553	8.15317539914366	8.20184082057115
ZNF573	7.85882098444902	7.40782798445886	8.36597652274097	8.06177551692979	8.13391858345143	8.21046173158117	7.53763251559166	7.75471593464734
LOC100631378	5.40251062762745	5.13737074718443	5.20438324091435	5.29206318635188	5.56935854300754	5.54281064794655	5.41020277805606	5.10095846129476
WDR87	5.5428565422315	5.14548862432365	5.99336315867571	5.3254323385242	5.93486016807277	5.76352777060118	5.29695242693703	5.31703345562293
DPF1	8.09630486914832	8.33853788649872	8.74922092038845	8.63548842317016	8.54527932515859	8.66574623030638	8.28066832299694	8.08442830633293
PPP1R14A	7.53250474092373	7.28015279373314	7.53951378985962	7.3993873443414	7.24450931344901	7.41645264790704	7.4484922011825	7.26617533288838
YIF1B	8.37912740929494	8.43066101543166	8.4002524933082	8.71604761865799	8.21637730437813	8.18010034553527	8.63803243462199	8.31533774456501
GGN	7.81445156145674	7.78048057806688	7.48629124377122	7.36304155226524	7.77580522758889	7.86106429864929	7.64166319134406	7.80057298391211
RASGRP4	7.48083000924328	7.06837097411882	7.51464750467276	6.91120178172392	7.26810623089092	7.45853893468444	6.97369642029056	7.3855014308891
MAP4K1	5.19537330243531	4.83797685537163	5.20089707902151	5.28481218274434	5.44630528207012	5.43063278432029	5.05159708716422	4.96170172980262
CAPN12	6.49692055019084	6.14009943786465	6.61912293985978	6.02740153754687	5.96883916210605	6.48877464675916	6.22779815281905	6.38358304074259
LGALS7	7.23256868824775	7.157279624899	7.75574430395184	7.40355205194776	7.33554123164822	7.6375107371574	6.98636253204358	7.34760968740692
LGALS4	6.38597984067958	6.08865032685391	7.30839115374221	6.57863254703381	6.55396070302809	6.81097413098533	6.02708678728804	6.4319307834566
RINL	7.93037039365492	7.45640539551398	7.93963588088784	7.64058079139513	7.88074555726642	7.94904358211219	7.57386448227775	7.71238541460346
SIRT2	7.72848555645675	8.04323876697525	8.45558719638192	8.38656793852255	8.39628107839856	8.4517465090482	7.94312702028382	7.94780279833859
CCER2	9.14538600387072	8.87971890528283	9.06952200677455	8.85032140285626	8.76733672468049	9.12033806049531	8.92154697495137	9.06123663182481
SYCN	6.5432595574637	5.98042996386159	6.65560019518773	6.08835464583764	6.11380384852834	6.58213794539681	6.01821587377628	6.47408832873251
IFNL3	8.17851391944049	7.97756995391081	8.30785615289456	7.88830912376215	8.09327480879146	8.08307788939576	7.84730474031242	8.20955736011239
IFNL4	7.3622237092124	7.41049711389509	7.87241011220285	7.40457620913642	7.33236386885763	7.80998958980644	7.43841170054932	7.2535806142848
GMFG	5.722876829764	5.47765951796915	6.5995789696675	5.95309574730043	6.29047345229364	5.80623568555615	5.37907592435304	5.74698123630681
PAF1	10.0888859683476	10.0388397896569	10.1304332690212	9.83266866374596	10.0666307441839	9.75319316633278	9.98227640425938	10.0951158355599
RPS16	12.1538452680236	12.1173689270387	12.3618326042989	12.3977476948347	12.3372991742226	12.1326359003128	12.1614193747516	12.2396787537283
EID2B	7.76437213763372	7.96106640257729	7.74589327659885	7.99694458250224	8.13445891112927	7.40479629808849	7.80176870181186	7.9802163343524
EID2	7.70314206309965	7.78134883349856	7.87959540468835	7.67177513273103	7.55773713885727	7.89499327616663	7.85170756632112	7.56658396581071
CLC	5.93865696097081	5.58510285452751	6.36111925537191	6.23830712392804	6.19105548078155	6.07814330606707	5.6485730165936	5.91011504780355
DYRK1B	8.44629912403536	8.62697392377072	8.23047059680722	8.39910202655573	8.4438503174614	8.2073792852814	8.52030650870486	8.54009360466516
FBL	10.8684697642721	10.7629722775951	11.0563508853325	11.1039701423366	10.8733177252228	10.7110976796854	10.8096828692359	10.8830177399483
FCGBP	7.32511054664971	7.19710792087352	7.82264699884945	7.35572860654128	7.49443757692062	7.63463913401843	7.23028832105536	7.24029277348441
TTC9B	6.55720669323226	6.54586062674818	6.3969691485933	6.26098800508594	6.26676247218767	6.34480121232468	6.3884486452091	6.66175830424145
CNTD2	8.37664542215754	8.2565741084488	8.38371727514776	8.08806101117675	8.3149440850421	8.2138594042005	8.10020241031912	8.37674860575596
AKT2	8.28558622847388	8.53599396911973	8.26925506226844	8.51797985334253	8.33947493790556	8.41647990576539	8.39358439043084	8.39921297781274
C19orf47	8.33501819364068	8.44722180654064	8.14416988032943	8.18979380730851	8.12494812591279	8.10462833765855	8.36145916582326	8.3834429301891
HIPK4	5.80371378874932	5.22090239036332	6.21912304985466	5.75608644314397	5.94390093074574	6.06562196349365	5.50541090009195	5.56110183985809
PRX	8.48539708895994	8.30720422974215	8.46698392350121	8.36018093849167	8.58297674736787	8.44565342182921	8.32433218869037	8.43631051038295
SERTAD1	6.90841894953968	6.81407982859504	7.21881182468773	7.10966922316306	6.9243621411287	6.95300085989803	6.97809084124035	6.7722722192519
SERTAD3	8.31408994587438	8.17109023357046	8.20243771147298	8.43902870440737	7.84741891271293	8.23422952434694	8.46451966386331	8.07409454777363
BLVRB	8.05633856877527	7.94754333521822	8.26537191049245	8.0160709517356	7.92588630289515	7.93659336520494	8.13674799782206	7.9617706998627
NUMBL	7.84098871154794	7.75669980909132	8.14879761292009	8.06541642533648	8.07924540613929	8.1898365837098	7.68875726064871	7.88565840030306
ADCK4	7.3932454087153	7.77510850558181	7.18592682588154	7.31262800737409	7.38810934850045	7.36200553968534	7.48965246392413	7.63890246679015
C19orf54	6.96176923217345	7.08303803791481	7.05472684865232	6.72669399236072	6.97269526829019	7.08076411843073	7.0746033742746	6.95409370888698
TGFB1	6.88184982759169	6.41279217870062	7.27078533540287	7.3173193854954	7.29991088974754	7.48515728430915	6.4718204292086	6.79829607315181
B9D2	7.59250139417899	7.77636172015042	8.17138356257497	7.76681793937218	7.9848346701435	8.1679591884011	7.75810991426544	7.60726632152655
EXOSC5	7.73970943756922	7.8944565789177	7.84224907902684	8.01463784832628	7.58591711822088	8.16478157894182	7.80634932541709	7.86714836119277
B3GNT8	6.93240045096534	6.24226101752627	6.98538354524034	6.74318221894805	6.81053761142611	6.95251968401845	6.51496992756113	6.69843351586748
ATP5SL	9.15913712391567	9.22528564356305	9.11967354384743	9.30639086550207	8.90195910327602	8.99610750137114	9.21711317973369	9.20538375230998
CEACAM4	8.16903295372614	7.95423426274032	8.49748561574145	8.13753085908499	8.42307931883435	8.36495490703905	7.82971271780008	8.19790118438855
CEACAM7	5.761908809963	5.20756782299076	6.28002851918065	5.81076316196344	6.1953853238342	5.63398592382681	5.2820302791449	5.70208047345087
LYPD4	6.46251808400765	6.18883825682486	7.00210356254404	6.41321699608649	6.65854734556753	6.4849709564377	6.20537400714868	6.42574248162125
RABAC1	10.2183772136058	10.1804660496054	10.3595343454265	10.2346584656156	10.037138253914	10.2759172774988	10.2289397005285	10.2013731004334
ATP1A3	10.0125576805464	10.3583074352226	10.5202337890535	10.5211263035592	10.5536486958187	10.3083289637411	10.0691707590798	10.2353599621477
GRIK5	8.6503058131534	8.65093085558965	8.44818837265558	8.42696283816123	8.4533334596096	8.56014344058535	8.62053566954105	8.64601250954664
POU2F2	7.09870943982887	6.78086280410085	6.96546535236781	7.1905949959966	7.46329689864644	7.50324423985757	6.9510161374399	6.95131286067192
DEDD2	7.62252145213202	7.64463248972614	7.51629112652849	7.51197871273006	7.48130589172531	7.45571133515927	7.56601928829466	7.57707637361371
PAFAH1B3	9.91854590859637	9.93104583115911	10.2389809355829	10.1883202968691	10.1435528758777	10.230809814373	9.97748995016057	9.99164914491177
CNFN	8.39899825777247	8.10618359741346	8.58165273446348	8.32789304124874	8.20699169136627	8.45175130065175	8.11803667515194	8.32832642379538
LIPE	7.44967952303764	7.41226000344733	7.55406921022289	7.75839034763879	7.26174027052856	7.45346318623139	7.26058959126377	7.56108768169159
CXCL17	6.9402754245243	7.04957545334548	7.09719805092043	7.06688987644389	7.14067883686749	7.31754036635665	6.78663370489482	7.13530872929663
CEACAM1	5.57702223673721	5.39229305073241	6.58684711609076	5.80779248177305	6.21543430113566	5.87475188160289	5.44958555538413	5.53325228934925
PSG1	6.53161456756994	5.92886710041537	7.51474853992013	6.4998156011707	6.95346196603408	7.17299539960744	5.80070674665454	6.5808440523821
PSG11	6.74363369243369	6.16827451214524	7.18621762074756	6.6646352948924	7.01998078639563	7.06254622992237	6.20283745287062	6.63668272606925
PSG5	7.67765352730783	7.48652492169173	8.32204966294039	7.48822087992507	8.0791805938407	7.86865101527401	7.18149766846749	7.88998298567246
PSG4	6.7707694014103	6.15365805003601	7.50112752637508	6.69176404808854	7.09049231650049	7.016247968986	6.34000976421488	6.59500081878398
LYPD3	6.58580776938942	6.34255098943556	6.67172033877791	6.50742974916576	6.29939310801106	6.43052102197671	6.35762778687973	6.58736876405684
PHLDB3	7.76558965998869	7.66069488866981	7.81583863801587	7.53193168696432	7.66053589848498	7.94610916237852	7.66782817350595	7.69549645517566
ETHE1	7.4605754143438	7.45523603001954	7.27000666689058	7.53030548965679	7.63706770380918	7.51804666921177	7.6036115545736	7.36282134866846
ZNF428	9.34059770157296	9.62428368443899	9.5722781164271	9.52234819142781	9.30645198812883	9.69136626904564	9.39551970901827	9.50025085254651
CADM4	9.83925930725104	10.2769078778793	10.0625760872555	9.95015722832804	10.0301596101964	9.78542764947167	9.92177828322761	10.108042467005
PLAUR	6.46241899442926	6.68688663479774	6.69645953424263	6.76062177313771	6.74266708779475	6.70106162119175	6.63562202031008	6.55432163943585
SMG9	6.92801089388578	7.04467534475574	6.81902736313216	6.85309111202735	6.83233183338178	6.59964394569044	6.88447785187841	7.10209618122053
KCNN4	7.45642754245859	7.12775581132888	8.06918516110263	7.44393940727717	7.5399781300691	7.52012985733622	6.94474504456511	7.52069032231725
ZNF45	6.80044080602202	6.55479809055319	6.41746244846995	6.32833272580483	6.6160741608614	6.42417990729518	6.68879446602597	6.6724390644592
ZNF235	8.06255803083036	8.1980402778934	7.438556620761	7.84315090142994	7.67722975997045	7.5703477978312	8.06173267664852	8.1525350879858
ZNF180	7.17154872553772	7.29892268400083	7.53135792359136	7.50796698438453	7.38714325351639	7.05712189113685	7.06109687939974	7.34846911986926
CEACAM20	6.00360525429645	5.54323613485295	6.43296469572556	5.8517742929765	6.210281748555	6.22764411780105	5.46602490014005	6.02221628285802
NKPD1	6.03989370446508	6.0985767110317	6.79885536895712	6.3178194057224	6.37629089407011	6.96219806310095	5.723721558782	6.38539201195486
TRAPPC6A	9.43306806113758	9.03231690765987	9.67187414599568	9.30800273233425	9.51497807904541	9.52885074870412	9.07414360415591	9.35014806691959
EXOC3L2	6.26761947846304	6.31323464556105	6.3855279198374	6.0025246931173	6.08748961694968	6.4865681032243	6.05990175940314	6.44384510251445
CKM	6.4933601954081	5.93076421430992	6.33084656948521	6.09638003854771	6.18095825154491	6.19961314982453	6.34583409100198	6.075794974474
PPP1R13L	7.2386201711838	7.40676258375036	7.3170440733225	7.38848157077294	7.40657213712868	7.57310382410229	7.35843668810827	7.27315545013102
ERCC1	8.95353106565213	8.91978733991431	8.93390593797324	9.01210053872046	8.87818895785628	8.96314173109814	9.03286189386644	8.96217393212384
RTN2	7.59427853455252	7.57083830133505	7.77340437530889	7.54021888791889	7.68705083674177	7.48825587251192	7.58170913073436	7.572290881521
EML2	6.83649083809699	6.71008443972822	6.72268102329079	6.62669303244179	6.48037217812463	6.97024504808491	6.65361135339624	6.86169525868479
SNRPD2	10.0040525043076	9.97939430337191	10.0705143239379	10.2044437743953	9.94792254735892	9.84852076951331	10.0854036288513	9.94049424666964
FBXO46	8.18784900912606	8.03615549537996	8.29831211288229	7.97219620669261	8.28079855864016	7.86487609171229	8.10316579910649	8.03005773301603
SIX5	8.10870733384805	7.99817700961614	8.42227410553764	8.11762334193595	8.13268676873908	8.10457163550608	7.94429750478702	8.11856765860403
RSPH6A	6.03135723480222	5.84418783532817	6.31894333478886	6.38429102031085	5.85477635858964	6.24738467858265	5.70932352598929	6.09304145147065
SYMPK	10.6171208335095	10.4959853949299	10.5384180373286	10.5401270380387	10.5894000560865	10.4946807647599	10.5352029441369	10.5163018356907
IRF2BP1	7.36622785188197	7.79522345250963	7.51213656897428	7.59193576138593	7.51641312381606	7.65422007778679	7.61384776873244	7.57183087871267
MYPOP	5.97656004293489	5.55962250017019	5.83173858137113	5.7066150311594	5.89908421751313	5.99469540152838	5.93854815713861	5.577545979548
NANOS2	7.5072839280356	7.27755373519375	7.37187807223059	7.18667307080012	7.29319891610011	7.37508764362793	7.34290676751845	7.36483868968537
PGLYRP1	7.88245173914513	7.62324485256802	8.21309750566512	7.99378973402135	8.10900903375484	8.00250475441577	7.56519206305678	7.8853139947654
IGFL4	6.14862716981789	6.57778206305947	6.39323557502802	6.58068180892232	6.39375724229195	6.82431830233553	6.31671001796738	6.34211932341731
IGFL3	5.55763872588286	5.40647149777611	5.98549125401435	5.52429909727542	5.54872970552176	6.15715134792581	5.26550050403668	5.67908634757461
CCDC8	8.28080163139499	8.47154038855663	7.60623566389047	8.19573783028095	7.98203852428938	8.15831313064844	8.24907530805156	8.51738939982893
PNMAL1	8.64642080051486	8.71392764120245	8.60786458728246	8.64479960966109	8.54531126351314	8.4059918249057	8.65806780659466	8.68325301003717
PPP5D1	9.03512700589993	9.09268723498818	9.11724545624301	9.12740127348135	9.10891808747852	8.93442068190009	9.09142597978	9.01965668283683
PNMAL2	7.82413645982945	7.84369746857643	8.06854749471718	7.92141927587912	8.02874138078979	8.18504951740614	7.83180292333688	7.78915879799123
PTGIR	8.6069667701623	8.48503153780832	8.7394996443476	8.42544990948731	8.56133854429847	8.76570146986877	8.46719695296246	8.53960001171859
GNG8	7.05411487261	7.05098695155675	7.12332087839671	6.9740882042586	6.99103565946275	6.58362824924537	7.24619254376796	6.89076362126335
DACT3	7.35254568701187	7.39916354888764	7.28924269188265	7.20798767099898	7.3405876024209	7.22256411961036	7.31361698538665	7.34862587602262
PRKD2	7.43042874836844	7.66808086966444	7.2446876940768	7.6615334478273	7.65339882880604	7.65129663495258	7.58323914006471	7.57099759084252
STRN4	9.20570965667028	9.18244443284932	9.13019919114232	9.1395670902649	9.15928657649887	9.42139459400853	9.17553033419535	9.20091901172562
SLC1A5	7.91293941097571	7.7588057620274	7.66107534062279	7.62910412166555	7.75093661775614	6.98334742655731	7.97775728334189	7.63085824445998
AP2S1	9.12739756638039	8.93197593916421	9.38686164671082	9.23907640043322	9.00614566339344	9.47299992416298	9.24123231091376	8.99216584896301
TMEM160	9.11835283772525	9.08050782883702	9.280000280614	9.28529030902756	9.25628937213846	9.40439321511745	9.09815778336543	9.09930487118259
ZC3H4	9.42972329092824	9.62455800909191	9.40823564221906	9.5422795452591	9.77269658669438	9.73460008600104	9.47673101647856	9.52237834956232
BBC3	7.95545592648066	8.02837711603069	7.71097924110757	7.88661423463414	7.72919955085476	7.7793752482005	8.02241430543745	7.89763817327405
MEIS3	9.10795495277342	9.35556681313887	9.37902334279666	9.24530938573373	9.30355945125576	9.37323792279499	9.29069741203586	9.21345611663392
SLC8A2	7.77572809263598	8.08345756658996	8.57606859341903	8.1674034801063	8.25872164132416	8.45363116285177	7.81769237684901	8.01734771524809
KPTN	7.22117373789356	6.79621823533361	6.68249458235401	6.69140736182912	6.64994295993941	6.45656041841187	7.04485947396264	6.94252871445666
NAPA	8.17787661507565	8.54380120979527	8.61250636124024	8.49942072416478	8.26106567691705	8.49755754229855	8.36051896867584	8.40210151054944
ZNF541	6.52860652965494	6.42870043401623	6.75584158567001	6.6264658649841	6.72705760390836	6.86021743001274	6.32749566186976	6.56196588868882
TPRX1	7.73272069571572	7.53412023639047	7.41937277326682	7.24717954004114	7.76370615994792	7.7451155016835	7.43002957481687	7.75583047681711
SULT2A1	4.69712022806102	4.69181595665863	5.51895294071658	4.78385175386729	5.59419990025904	5.28069284553618	4.46898046996792	4.91269539951709
BSPH1	4.29657655315764	3.69527496213394	4.09386344538759	4.47031641582142	4.73317134616916	4.12999895888802	4.20406862181464	3.916610827279
CABP5	6.33474096901401	6.40498634561223	6.53465428307469	6.56649796662946	7.14213450925803	6.80838755806972	6.22001691477552	6.51092713773282
PLA2G4C	5.70500892513032	5.57216166458941	5.84971094348378	5.49385719276152	5.79489541409504	6.22383281286937	5.70373554546887	5.51792548172453
LIG1	7.37810280971211	7.72690267968882	7.2455595995639	8.02297717750707	7.55293929516305	7.56929004018533	7.77932234166035	7.33102801601231
CARD8	7.63723160947867	7.9797913931827	7.54273858656758	8.2416955227298	7.80035115176694	7.86226941197479	7.88573057172524	7.83448190101747
CCDC114	6.9939018889303	6.62887136485934	6.87393946173514	6.63862132513947	6.75198496970555	6.82015319057381	6.78546096498546	6.75775685490341
TMEM143	4.57013015083378	4.17015698405655	4.17492217104851	3.97074763056497	4.33421820518166	4.11679080743026	4.52401013198989	4.17760632637225
KDELR1	9.56661350809259	9.54530930916099	9.14008237305059	9.72668853108081	9.42015670483592	9.5475142954474	9.5515808596381	9.57036465761295
LMTK3	7.0969749082373	7.22372033302248	7.13217333990956	6.99624264563217	7.26209979757499	7.48360874186824	7.05915935694776	7.23837798241684
DBP	7.53681744424464	7.47821512946107	7.84108112519557	7.75387090194429	7.78679368890165	7.82224640340209	7.59877293725591	7.4233633442924
CA11	8.41138599525868	8.5975227751931	8.65695895914311	8.24055046247033	8.3644782198924	8.61373919555352	8.44248854805786	8.50188304129706
NTN5	6.68468120009261	6.32836261359437	6.68602354195248	6.27768003365879	6.50584723275339	6.42917940682283	6.33308917210373	6.62692196279452
MAMSTR	7.07155278381119	7.12473225773585	7.22730604869732	6.988402457942	7.08635896376219	7.37339995789004	7.05771444825499	7.08387194440194
